"filename","Texture","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","Lo",8,30,0.929280249585299,1.16303310849128,3.78487605070845,2.27661455264569,0.924389752123554,1.20755652718901,3.63734960229364,2.0745434963873,-0.0141448617927966,0.924363467977745,0.96053911941526,33.50532579422
"TC","Lo",9,30,0.930687657528263,1.14227093875506,3.82156380041162,2.29203520913649,0.92175913970085,1.25519442935787,3.56594390871765,2.05361671643069,-0.0149766045331221,0.921303995533563,0.958179502335584,35.1597599983215
"TC","Lo",10,30,0.926617915458765,1.16970047924278,3.67786098176227,2.30189517554361,0.931777640822735,1.21423767491264,3.80292844397521,2.04058581255787,-0.0518838121381704,0.930806485406585,0.963128991766399,33.9442160129547
"TC","Lo",11,30,0.924495104001775,1.17897628204768,3.64038775493445,2.21544608426174,0.936059099305918,1.17916886070304,3.93455087744674,2.19522512319115,-0.0298019275807349,0.935358508711094,0.965745152543166,32.440135717392
"TC","Lo",12,30,0.932795247573953,1.14001112094853,3.85637310709522,2.32074046154804,0.920178571030585,1.24467805867953,3.53943718775914,2.03228068684972,-0.0196947814591976,0.920120878665369,0.95865502483635,30.5128073692322
"TC","Lo",13,30,0.92917425567515,1.2252072596436,3.77599423561611,2.15667983045467,0.926525401355655,1.05637278279142,3.60783182177591,2.3878344189582,0.00805505308405592,0.923120751655585,0.962354436304724,29.3331472873688
"TC","Lo",14,30,0.923011920093697,1.20320260345638,3.62234170271225,2.15945852762959,0.937086517044313,1.12854233085854,3.98069977834491,2.3532730052577,0.0179205496592912,0.936848619476876,0.96788101303846,30.3134703636169
"TC","Lo",15,30,0.925550000080778,1.25069175921906,3.66420830942587,2.08244806987957,0.937490593064417,1.0113004733479,3.89136806941246,2.59112322604298,0.030649438858531,0.933915885317606,0.96785572313498,30.169689655304
"TC","Lo",16,30,0.927180430330552,1.19630496889541,3.68923218780474,2.20525099041918,0.932903352084125,1.13237239921813,3.85424302881893,2.24788665527132,-0.0712070149888505,0.932636676307104,0.965134886247204,30.2977163791656
"TC","Lo",17,30,0.929618955038037,1.19778430501188,3.78858607485494,2.17699152851576,0.925876628542311,1.12162437700605,3.61593459177682,2.31175477562396,0.0338697188849359,0.92346491546681,0.962137965564176,33.1591458320618
"TC","Lo",18,30,0.925666862590392,1.1733174633852,3.67459320652195,2.21459517017938,0.930698120123768,1.21067752023013,3.79678518670212,2.16735733806409,0.0148041715357775,0.930582391901863,0.964412502510361,30.852557182312
"TC","Lo",19,30,0.923391264030632,1.20470237776732,3.62140810765916,2.21812228631304,0.939784514325137,1.10547288657687,4.05318549094958,2.22832130928858,-0.0168114189062318,0.939087175297111,0.967767622047958,32.0901794433594
"TC","Lo",20,30,0.927273514683064,1.2189754921595,3.68716505338969,2.12193574574472,0.931110108111429,1.11977540286099,3.72180757422459,2.37532956225347,0.0564815572011653,0.927757316890407,0.964640768379117,34.4205467700958
"TC","Lo",21,30,0.933979242067388,1.09341935412288,3.91343959380117,2.38909402202371,0.919638448698199,1.36104390248773,3.42913793620106,1.91641539096018,-0.0656305135018235,0.914899563349531,0.952593847016972,34.5311577320099
